lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta_re_flat,theta_im_flat,theta_re_f0_980,theta_im_f0_980,theta_re_f0_600,theta_im_f0_600,theta_re_f0_1370,theta_im_f0_1370,theta_re_f0_1500,theta_im_f0_1500,theta_re_f2_1270,theta_im_f2_1270,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,theta.1.5,theta.2.5,theta.1.6,theta.2.6,theta.1.7,theta.2.7
-9241.91,0.998291,0.0900907,6,63,0,-4.89126,-4.66862,-0.934098,4.60794,1.86506,4.91924,2.66649,-1.14239,0.678477,-1.16132,-2.91028,1.35641,-4.89126,-4.66862,-0.934098,4.60794,1.86506,4.91924,2.66649,-1.14239,0.678477,-1.16132,1,0,-2.91028,1.35641
-9243.97,0.78507,0.0900907,4,15,0,-4.60251,-4.47345,-0.788925,4.37009,1.95266,4.95283,2.41006,-1.27068,0.736151,-1.15543,-2.87809,1.32869,-4.60251,-4.47345,-0.788925,4.37009,1.95266,4.95283,2.41006,-1.27068,0.736151,-1.15543,1,0,-2.87809,1.32869
-9243.82,0.887926,0.0900907,4,15,0,-4.65008,-4.79168,-0.95712,4.57666,2.01319,4.92902,2.5579,-1.05562,0.723847,-1.14161,-2.91457,1.39522,-4.65008,-4.79168,-0.95712,4.57666,2.01319,4.92902,2.5579,-1.05562,0.723847,-1.14161,1,0,-2.91457,1.39522
-9245.19,0.913967,0.0900907,5,31,0,-4.76148,-4.92041,-0.705948,4.76211,1.67681,4.95848,2.36079,-0.959404,0.751,-1.13337,-2.94128,1.4077,-4.76148,-4.92041,-0.705948,4.76211,1.67681,4.95848,2.36079,-0.959404,0.751,-1.13337,1,0,-2.94128,1.4077
-9243.47,0.960771,0.0900907,6,39,0,-4.50287,-4.74434,-0.493095,4.84225,1.80804,4.98956,2.19141,-0.884963,0.725871,-1.09285,-2.93228,1.52786,-4.50287,-4.74434,-0.493095,4.84225,1.80804,4.98956,2.19141,-0.884963,0.725871,-1.09285,1,0,-2.93228,1.52786
-9247.26,0.98569,0.0900907,6,63,0,-4.95247,-3.0368,-0.577549,4.97169,0.362961,4.99932,2.47964,-0.199118,0.701274,-1.05993,-2.96997,1.69413,-4.95247,-3.0368,-0.577549,4.97169,0.362961,4.99932,2.47964,-0.199118,0.701274,-1.05993,1,0,-2.96997,1.69413
-9244.17,0.989204,0.0900907,5,31,0,-4.88707,-3.20683,0.289017,4.69874,1.9256,4.94192,1.92632,-1.03386,0.664132,-1.14306,-2.75707,1.74153,-4.88707,-3.20683,0.289017,4.69874,1.9256,4.94192,1.92632,-1.03386,0.664132,-1.14306,1,0,-2.75707,1.74153
-9244.79,0.976275,0.0900907,6,63,0,-4.44289,-2.76865,-1.5878,4.64137,0.175339,4.99127,2.45293,-0.997257,0.743303,-1.28749,-3.44763,0.634829,-4.44289,-2.76865,-1.5878,4.64137,0.175339,4.99127,2.45293,-0.997257,0.743303,-1.28749,1,0,-3.44763,0.634829
-9247.66,0.731732,0.0900907,4,15,0,-4.06916,-2.54569,-1.48573,4.82616,0.265135,4.99412,2.44002,-0.938816,0.675542,-1.3769,-3.36978,0.564388,-4.06916,-2.54569,-1.48573,4.82616,0.265135,4.99412,2.44002,-0.938816,0.675542,-1.3769,1,0,-3.36978,0.564388
-9243.41,0.845817,0.0900907,5,31,0,-4.98992,-4.39228,-1.9107,4.92869,0.629428,4.95536,2.69177,-0.984762,0.716079,-1.01642,-3.19494,0.995333,-4.98992,-4.39228,-1.9107,4.92869,0.629428,4.95536,2.69177,-0.984762,0.716079,-1.01642,1,0,-3.19494,0.995333
-9243.22,0.96425,0.0900907,5,31,0,-4.9218,-2.83034,-1.65875,4.98331,0.0988576,4.93925,2.7909,-1.0037,0.679458,-1.16599,-3.23527,0.808685,-4.9218,-2.83034,-1.65875,4.98331,0.0988576,4.93925,2.7909,-1.0037,0.679458,-1.16599,1,0,-3.23527,0.808685
-9244.06,0.893074,0.0900907,5,31,0,-4.93668,-3.13054,-1.49231,4.98542,0.151976,4.95056,2.74977,-1.04293,0.719597,-1.16016,-3.26273,0.800393,-4.93668,-3.13054,-1.49231,4.98542,0.151976,4.95056,2.74977,-1.04293,0.719597,-1.16016,1,0,-3.26273,0.800393
-9241.16,0.989222,0.0900907,6,63,0,-4.94661,-3.37503,-1.20721,4.98571,0.542533,4.96866,2.35237,-0.943924,0.61287,-1.07832,-3.28079,1.13424,-4.94661,-3.37503,-1.20721,4.98571,0.542533,4.96866,2.35237,-0.943924,0.61287,-1.07832,1,0,-3.28079,1.13424
-9239.58,0.982492,0.0900907,5,31,0,-4.76093,-2.68691,-0.70625,4.65476,0.819546,4.95266,2.37143,-1.28678,0.576168,-1.00224,-3.04799,1.17272,-4.76093,-2.68691,-0.70625,4.65476,0.819546,4.95266,2.37143,-1.28678,0.576168,-1.00224,1,0,-3.04799,1.17272
-9240.2,0.784681,0.0900907,5,31,0,-4.57451,-2.71816,-0.866338,4.77833,0.977996,4.99189,2.14863,-1.37622,0.500962,-1.05854,-3.06663,1.18953,-4.57451,-2.71816,-0.866338,4.77833,0.977996,4.99189,2.14863,-1.37622,0.500962,-1.05854,1,0,-3.06663,1.18953
-9241.49,0.766773,0.0900907,2,3,0,-4.43352,-2.67356,-0.949556,4.84478,0.937761,4.99052,2.18212,-1.34102,0.500732,-1.05651,-3.06868,1.16527,-4.43352,-2.67356,-0.949556,4.84478,0.937761,4.99052,2.18212,-1.34102,0.500732,-1.05651,1,0,-3.06868,1.16527
-9239.19,0.578666,0.0900907,6,63,0,-4.62194,-2.75631,-1.29916,4.811,0.371547,4.97523,2.07695,-0.877031,0.647579,-1.05765,-3.20594,1.17779,-4.62194,-2.75631,-1.29916,4.811,0.371547,4.97523,2.07695,-0.877031,0.647579,-1.05765,1,0,-3.20594,1.17779
-9241.07,0.975687,0.0900907,6,39,0,-4.42026,-2.4898,-0.655472,4.75322,0.494067,4.94713,2.09167,-0.849771,0.764354,-0.964291,-3.13571,1.14803,-4.42026,-2.4898,-0.655472,4.75322,0.494067,4.94713,2.09167,-0.849771,0.764354,-0.964291,1,0,-3.13571,1.14803
-9242.34,0.859064,0.0900907,5,31,0,-4.92163,-1.82793,-0.754948,4.98306,0.156538,4.98861,2.13648,-0.938862,0.548533,-1.03271,-3.25954,1.1839,-4.92163,-1.82793,-0.754948,4.98306,0.156538,4.98861,2.13648,-0.938862,0.548533,-1.03271,1,0,-3.25954,1.1839
-9244.24,0.502731,0.0900907,6,63,0,-4.91581,-2.32616,-1.36512,4.97471,-0.28414,4.98238,2.24276,-0.982017,0.650873,-1.03241,-3.25974,1.00912,-4.91581,-2.32616,-1.36512,4.97471,-0.28414,4.98238,2.24276,-0.982017,0.650873,-1.03241,1,0,-3.25974,1.00912
-9242.47,0.842296,0.0900907,5,31,0,-4.5516,-1.11705,-0.894549,4.96883,0.0279059,4.97397,2.16515,-1.15958,0.563088,-1.03507,-3.30778,0.902662,-4.5516,-1.11705,-0.894549,4.96883,0.0279059,4.97397,2.16515,-1.15958,0.563088,-1.03507,1,0,-3.30778,0.902662
-9242.1,1,0.0900907,6,63,0,-4.82867,-4.84114,-1.69435,4.79952,1.08701,4.95129,2.90992,-0.939488,0.759772,-1.19977,-3.07245,1.0476,-4.82867,-4.84114,-1.69435,4.79952,1.08701,4.95129,2.90992,-0.939488,0.759772,-1.19977,1,0,-3.07245,1.0476
-9243.23,0.98292,0.0900907,5,31,0,-4.7104,-4.57409,-1.21911,4.90451,1.31646,4.906,2.85605,-0.931071,0.732257,-1.22046,-3.11455,1.0652,-4.7104,-4.57409,-1.21911,4.90451,1.31646,4.906,2.85605,-0.931071,0.732257,-1.22046,1,0,-3.11455,1.0652
-9246.16,0.971597,0.0900907,6,63,0,-4.36889,-2.32513,-1.49388,4.91727,0.106392,4.99764,2.51817,-1.43151,0.567154,-0.98039,-3.20291,0.744107,-4.36889,-2.32513,-1.49388,4.91727,0.106392,4.99764,2.51817,-1.43151,0.567154,-0.98039,1,0,-3.20291,0.744107
-9245.19,0.993358,0.0900907,5,31,0,-4.89923,-4.15429,-2.02112,4.79765,0.615393,4.91154,2.83739,-0.887538,0.58064,-1.34634,-3.34356,0.818262,-4.89923,-4.15429,-2.02112,4.79765,0.615393,4.91154,2.83739,-0.887538,0.58064,-1.34634,1,0,-3.34356,0.818262
-9243.34,0.984707,0.0900907,5,31,0,-3.99063,-4.13441,-1.69561,4.66462,0.94418,4.96158,2.89378,-1.00886,0.700321,-1.11611,-3.15146,0.749809,-3.99063,-4.13441,-1.69561,4.66462,0.94418,4.96158,2.89378,-1.00886,0.700321,-1.11611,1,0,-3.15146,0.749809
-9242.3,0.98999,0.0900907,6,63,0,-4.62941,-4.11871,-2.23748,4.87892,0.500838,4.99083,2.8543,-1.15642,0.552385,-1.05289,-3.284,0.795802,-4.62941,-4.11871,-2.23748,4.87892,0.500838,4.99083,2.8543,-1.15642,0.552385,-1.05289,1,0,-3.284,0.795802
-9242.61,0.919847,0.0900907,5,31,0,-4.49477,-2.56972,-0.479619,4.9315,1.20445,4.98393,1.98306,-1.18976,0.611041,-1.18562,-3.12061,1.26748,-4.49477,-2.56972,-0.479619,4.9315,1.20445,4.98393,1.98306,-1.18976,0.611041,-1.18562,1,0,-3.12061,1.26748
-9241.74,0.994904,0.0900907,5,31,0,-4.85331,-1.88824,-0.702953,4.91655,0.408912,4.92993,2.183,-0.939159,0.53711,-1.20625,-3.09584,1.25288,-4.85331,-1.88824,-0.702953,4.91655,0.408912,4.92993,2.183,-0.939159,0.53711,-1.20625,1,0,-3.09584,1.25288
-9239.55,0.783635,0.0900907,5,31,0,-4.61281,-2.46724,-0.515391,4.50964,0.916968,4.95742,2.46458,-0.950938,0.487932,-1.19536,-2.9456,1.30634,-4.61281,-2.46724,-0.515391,4.50964,0.916968,4.95742,2.46458,-0.950938,0.487932,-1.19536,1,0,-2.9456,1.30634
-9240.75,0.43602,0.0900907,6,63,0,-4.65545,-2.39741,-0.295897,4.39456,1.03205,4.94299,2.46298,-1.0011,0.52024,-1.199,-2.96054,1.3565,-4.65545,-2.39741,-0.295897,4.39456,1.03205,4.94299,2.46298,-1.0011,0.52024,-1.199,1,0,-2.96054,1.3565
-9243.46,0.986744,0.0900907,7,127,0,-4.95496,-4.7779,-1.43393,4.91801,1.18504,4.98891,2.54787,-0.814574,0.710683,-1.01958,-3.00027,1.38366,-4.95496,-4.7779,-1.43393,4.91801,1.18504,4.98891,2.54787,-0.814574,0.710683,-1.01958,1,0,-3.00027,1.38366
-9244.62,0.939498,0.0900907,6,63,0,-3.83015,-2.29213,-0.978581,4.56212,0.535212,4.9078,1.74084,-0.640208,0.760036,-1.1592,-3.2333,1.15031,-3.83015,-2.29213,-0.978581,4.56212,0.535212,4.9078,1.74084,-0.640208,0.760036,-1.1592,1,0,-3.2333,1.15031
-9244.62,0.444952,0.0900907,5,31,0,-3.83015,-2.29213,-0.978581,4.56212,0.535212,4.9078,1.74084,-0.640208,0.760036,-1.1592,-3.2333,1.15031,-3.83015,-2.29213,-0.978581,4.56212,0.535212,4.9078,1.74084,-0.640208,0.760036,-1.1592,1,0,-3.2333,1.15031
-9242.61,0.996789,0.0900907,4,15,0,-4.11873,-2.39919,-1.00959,4.54208,0.507346,4.91346,1.8028,-0.636784,0.751381,-1.16451,-3.24249,1.1104,-4.11873,-2.39919,-1.00959,4.54208,0.507346,4.91346,1.8028,-0.636784,0.751381,-1.16451,1,0,-3.24249,1.1104
-9238,0.522969,0.0900907,6,63,0,-4.54132,-1.8828,-0.863351,4.88396,0.106039,4.90996,1.92358,-0.926842,0.612916,-0.947538,-3.22481,1.14714,-4.54132,-1.8828,-0.863351,4.88396,0.106039,4.90996,1.92358,-0.926842,0.612916,-0.947538,1,0,-3.22481,1.14714
-9239.34,0.556557,0.0900907,5,31,0,-4.50585,-2.28094,-0.543395,4.62911,0.885378,4.98595,1.92027,-0.945646,0.575467,-0.980644,-3.02638,1.44016,-4.50585,-2.28094,-0.543395,4.62911,0.885378,4.98595,1.92027,-0.945646,0.575467,-0.980644,1,0,-3.02638,1.44016
-9244.11,0.533664,0.0900907,6,63,0,-4.79816,-4.50119,-1.74095,4.97938,0.652464,4.96255,2.6817,-0.96389,0.668094,-1.1826,-3.28412,0.989222,-4.79816,-4.50119,-1.74095,4.97938,0.652464,4.96255,2.6817,-0.96389,0.668094,-1.1826,1,0,-3.28412,0.989222
-9248.99,0.941913,0.0900907,6,63,0,-4.72116,-3.27839,-1.0726,4.95251,0.532284,4.96766,1.86277,-0.433262,0.918074,-1.1508,-3.33324,1.15257,-4.72116,-3.27839,-1.0726,4.95251,0.532284,4.96766,1.86277,-0.433262,0.918074,-1.1508,1,0,-3.33324,1.15257
-9243.75,0.984839,0.0900907,4,11,0,-4.64643,-2.87027,-1.0204,4.95198,0.237922,4.95166,2.14409,-0.598112,0.901594,-1.06296,-3.33501,1.1009,-4.64643,-2.87027,-1.0204,4.95198,0.237922,4.95166,2.14409,-0.598112,0.901594,-1.06296,1,0,-3.33501,1.1009
-9242.11,0.982456,0.0900907,5,31,0,-4.0538,-3.03685,-1.7989,4.79006,0.163846,4.95791,1.96949,-0.583238,0.871284,-1.00335,-3.31318,1.02301,-4.0538,-3.03685,-1.7989,4.79006,0.163846,4.95791,1.96949,-0.583238,0.871284,-1.00335,1,0,-3.31318,1.02301
-9242.49,0.874716,0.0900907,6,63,0,-4.38168,-4.4415,-2.08786,4.9339,0.299934,4.96459,2.56549,-0.699422,0.851185,-0.928763,-3.33449,0.817349,-4.38168,-4.4415,-2.08786,4.9339,0.299934,4.96459,2.56549,-0.699422,0.851185,-0.928763,1,0,-3.33449,0.817349
-9242.32,0.694377,0.0900907,4,15,0,-3.86615,-4.20122,-2.16665,4.9121,0.357858,4.95679,2.51866,-0.754097,0.742102,-0.976724,-3.296,0.804339,-3.86615,-4.20122,-2.16665,4.9121,0.357858,4.95679,2.51866,-0.754097,0.742102,-0.976724,1,0,-3.296,0.804339
-9243.46,0.999942,0.0900907,5,31,0,-4.94455,-3.59231,-1.74011,4.75817,0.459335,4.98284,2.90569,-1.25849,0.631347,-1.30411,-3.30854,0.67528,-4.94455,-3.59231,-1.74011,4.75817,0.459335,4.98284,2.90569,-1.25849,0.631347,-1.30411,1,0,-3.30854,0.67528
-9245.42,0.926339,0.0900907,6,63,0,-4.93429,-4.46342,-2.13786,4.60744,1.06337,4.98732,3.00684,-1.32908,0.588769,-1.27016,-3.17715,0.731102,-4.93429,-4.46342,-2.13786,4.60744,1.06337,4.98732,3.00684,-1.32908,0.588769,-1.27016,1,0,-3.17715,0.731102
-9245.59,0.971427,0.0900907,6,63,0,-4.97911,-4.42247,-2.31387,4.77503,1.01534,4.96987,2.78793,-1.51748,0.620544,-1.25269,-3.3477,0.635108,-4.97911,-4.42247,-2.31387,4.77503,1.01534,4.96987,2.78793,-1.51748,0.620544,-1.25269,1,0,-3.3477,0.635108
-9246.23,0.9997,0.0900907,4,15,0,-4.9865,-4.5323,-2.30772,4.79181,0.916251,4.97811,2.79059,-1.54899,0.615455,-1.26381,-3.36833,0.586279,-4.9865,-4.5323,-2.30772,4.79181,0.916251,4.97811,2.79059,-1.54899,0.615455,-1.26381,1,0,-3.36833,0.586279
-9246.74,0.948877,0.0900907,6,63,0,-4.96092,-4.35344,-1.29098,4.98998,1.07678,4.95798,2.76491,-0.726675,0.575647,-1.15096,-2.93433,1.40054,-4.96092,-4.35344,-1.29098,4.98998,1.07678,4.95798,2.76491,-0.726675,0.575647,-1.15096,1,0,-2.93433,1.40054
-9245.38,0.825416,0.0900907,5,31,0,-4.86941,-4.35835,-0.673183,4.9971,1.46038,4.98106,2.26066,-0.709403,0.700163,-1.07764,-2.88327,1.63425,-4.86941,-4.35835,-0.673183,4.9971,1.46038,4.98106,2.26066,-0.709403,0.700163,-1.07764,1,0,-2.88327,1.63425
-9242.74,0.918638,0.0900907,6,63,0,-4.22852,-3.5841,-0.7301,4.59451,0.581146,4.95971,2.22398,-0.370989,0.814832,-1.02493,-3.13266,1.34309,-4.22852,-3.5841,-0.7301,4.59451,0.581146,4.95971,2.22398,-0.370989,0.814832,-1.02493,1,0,-3.13266,1.34309
-9239.94,0.944298,0.0900907,6,63,0,-4.92586,-4.19276,-1.03635,4.86405,1.31844,4.98204,2.46042,-0.866096,0.657198,-1.13239,-3.00299,1.42788,-4.92586,-4.19276,-1.03635,4.86405,1.31844,4.98204,2.46042,-0.866096,0.657198,-1.13239,1,0,-3.00299,1.42788
-9241.7,0.931035,0.0900907,6,63,0,-4.94052,-4.89973,-1.38641,4.93485,1.30905,4.97852,2.85472,-0.921965,0.63014,-1.17065,-3.07704,1.21015,-4.94052,-4.89973,-1.38641,4.93485,1.30905,4.97852,2.85472,-0.921965,0.63014,-1.17065,1,0,-3.07704,1.21015
-9240.78,0.956512,0.0900907,5,31,0,-4.54843,-4.90757,-1.74126,4.6175,0.911559,4.94959,2.74649,-0.661591,0.721211,-1.08202,-3.11063,1.14152,-4.54843,-4.90757,-1.74126,4.6175,0.911559,4.94959,2.74649,-0.661591,0.721211,-1.08202,1,0,-3.11063,1.14152
-9239.44,0.982521,0.0900907,5,31,0,-4.63458,-4.515,-1.54286,4.86974,0.950086,4.9741,2.6961,-0.888644,0.741425,-1.21435,-3.22168,0.954574,-4.63458,-4.515,-1.54286,4.86974,0.950086,4.9741,2.6961,-0.888644,0.741425,-1.21435,1,0,-3.22168,0.954574
-9240.77,0.998035,0.0900907,5,31,0,-4.81741,-4.89363,-1.55738,4.78946,1.1088,4.98381,2.85336,-0.752958,0.6912,-1.10652,-3.06036,1.24819,-4.81741,-4.89363,-1.55738,4.78946,1.1088,4.98381,2.85336,-0.752958,0.6912,-1.10652,1,0,-3.06036,1.24819
-9241.49,0.988826,0.0900907,6,63,0,-3.8055,-0.744374,-0.949377,4.89503,-0.404013,4.97292,1.71997,-0.999354,0.588335,-0.820907,-3.29483,0.849313,-3.8055,-0.744374,-0.949377,4.89503,-0.404013,4.97292,1.71997,-0.999354,0.588335,-0.820907,1,0,-3.29483,0.849313
-9244.17,0.887575,0.0900907,4,15,0,-3.39213,-0.483732,-1.1106,4.88608,-0.308008,4.96413,1.7001,-0.957484,0.573914,-0.833169,-3.29234,0.800667,-3.39213,-0.483732,-1.1106,4.88608,-0.308008,4.96413,1.7001,-0.957484,0.573914,-0.833169,1,0,-3.29234,0.800667
-9239.48,0.992818,0.0900907,5,31,0,-4.6425,-1.70062,-0.919353,4.84179,0.123411,4.99188,1.89464,-1.06189,0.651568,-1.06446,-3.23595,1.08024,-4.6425,-1.70062,-0.919353,4.84179,0.123411,4.99188,1.89464,-1.06189,0.651568,-1.06446,1,0,-3.23595,1.08024
-9244.88,0.885664,0.0900907,6,63,0,-4.88944,-3.48557,-0.46737,4.91766,0.991482,4.88845,2.32898,-0.34709,0.609304,-1.11272,-2.81138,1.74677,-4.88944,-3.48557,-0.46737,4.91766,0.991482,4.88845,2.32898,-0.34709,0.609304,-1.11272,1,0,-2.81138,1.74677
-9240.85,0.993736,0.0900907,4,15,0,-4.88162,-3.30265,-0.174034,4.91309,1.01944,4.90986,2.32926,-0.438293,0.651246,-1.08356,-2.86261,1.72658,-4.88162,-3.30265,-0.174034,4.91309,1.01944,4.90986,2.32926,-0.438293,0.651246,-1.08356,1,0,-2.86261,1.72658
-9241.02,0.837658,0.0900907,5,31,0,-4.98037,-4.12734,-0.348655,4.80922,1.58709,4.96815,2.33443,-0.827991,0.693149,-1.06066,-2.81675,1.69582,-4.98037,-4.12734,-0.348655,4.80922,1.58709,4.96815,2.33443,-0.827991,0.693149,-1.06066,1,0,-2.81675,1.69582
-9239.07,0.84636,0.0900907,5,31,0,-4.89984,-3.68913,-0.931399,4.68171,0.937431,4.96211,2.38081,-0.83505,0.616576,-1.0943,-3.02695,1.44616,-4.89984,-3.68913,-0.931399,4.68171,0.937431,4.96211,2.38081,-0.83505,0.616576,-1.0943,1,0,-3.02695,1.44616
-9241.63,0.857996,0.0900907,6,63,0,-4.4573,-2.57249,-1.07367,4.94644,0.250028,4.98545,2.5481,-0.822979,0.58613,-1.0193,-3.16376,1.13661,-4.4573,-2.57249,-1.07367,4.94644,0.250028,4.98545,2.5481,-0.822979,0.58613,-1.0193,1,0,-3.16376,1.13661
-9244.03,0.925919,0.0900907,5,31,0,-4.62318,-4.26606,-1.27134,4.62647,1.41785,4.98917,2.1285,-1.25884,0.673091,-0.918314,-3.20893,1.19381,-4.62318,-4.26606,-1.27134,4.62647,1.41785,4.98917,2.1285,-1.25884,0.673091,-0.918314,1,0,-3.20893,1.19381
-9243.49,0.995914,0.0900907,5,31,0,-3.8762,-3.96851,-1.37598,4.66263,1.4222,4.98498,2.15339,-1.25846,0.636373,-0.874856,-3.14086,1.07645,-3.8762,-3.96851,-1.37598,4.66263,1.4222,4.98498,2.15339,-1.25846,0.636373,-0.874856,1,0,-3.14086,1.07645
-9238.03,0.97735,0.0900907,4,15,0,-4.51785,-3.4038,-0.988359,4.71799,0.909354,4.98515,2.07554,-0.913085,0.657842,-0.975766,-3.10564,1.30833,-4.51785,-3.4038,-0.988359,4.71799,0.909354,4.98515,2.07554,-0.913085,0.657842,-0.975766,1,0,-3.10564,1.30833
-9243.61,0.755771,0.0900907,6,63,0,-4.44139,-3.57514,-1.20254,4.75623,0.965197,4.99686,2.51796,-0.733023,0.657916,-1.04725,-2.96738,1.26449,-4.44139,-3.57514,-1.20254,4.75623,0.965197,4.99686,2.51796,-0.733023,0.657916,-1.04725,1,0,-2.96738,1.26449
-9246,0.872713,0.0900907,5,31,0,-4.86757,-4.43452,-1.31776,4.52602,1.17228,4.9917,2.77564,-0.69677,0.56795,-1.1473,-3.10573,1.30184,-4.86757,-4.43452,-1.31776,4.52602,1.17228,4.9917,2.77564,-0.69677,0.56795,-1.1473,1,0,-3.10573,1.30184
-9242.03,0.956859,0.0900907,5,31,0,-4.74453,-3.95701,-1.405,4.6772,0.932328,4.99243,2.9005,-0.807883,0.630812,-1.19829,-3.01621,1.10971,-4.74453,-3.95701,-1.405,4.6772,0.932328,4.99243,2.9005,-0.807883,0.630812,-1.19829,1,0,-3.01621,1.10971
-9245.12,0.976914,0.0900907,4,15,0,-4.80763,-4.00131,-1.43958,4.64465,0.752355,4.99548,3.11866,-0.728691,0.601449,-1.12194,-2.97871,1.14738,-4.80763,-4.00131,-1.43958,4.64465,0.752355,4.99548,3.11866,-0.728691,0.601449,-1.12194,1,0,-2.97871,1.14738
-9241.12,0.997787,0.0900907,5,31,0,-4.87797,-4.09705,-1.16695,4.80809,0.977984,4.99401,2.95006,-0.747864,0.667995,-1.19983,-2.96488,1.26687,-4.87797,-4.09705,-1.16695,4.80809,0.977984,4.99401,2.95006,-0.747864,0.667995,-1.19983,1,0,-2.96488,1.26687
-9239.94,0.834594,0.0900907,6,63,0,-4.72871,-4.5481,-1.22647,4.7448,1.24819,4.99019,2.9344,-0.849892,0.661096,-1.17752,-2.98875,1.22164,-4.72871,-4.5481,-1.22647,4.7448,1.24819,4.99019,2.9344,-0.849892,0.661096,-1.17752,1,0,-2.98875,1.22164
-9241.95,0.851992,0.0900907,6,63,0,-4.33368,-1.15064,-0.327174,4.82938,0.450924,4.87903,1.58865,-0.921965,0.574425,-0.903373,-3.04683,1.35813,-4.33368,-1.15064,-0.327174,4.82938,0.450924,4.87903,1.58865,-0.921965,0.574425,-0.903373,1,0,-3.04683,1.35813
-9244.73,0.814025,0.0900907,7,95,0,-4.2807,-4.79662,-2.10261,4.94712,0.861769,4.96809,2.81951,-1.04323,0.658125,-1.13594,-3.2197,0.820011,-4.2807,-4.79662,-2.10261,4.94712,0.861769,4.96809,2.81951,-1.04323,0.658125,-1.13594,1,0,-3.2197,0.820011
-9244.69,0.984391,0.0900907,5,31,0,-4.91918,-4.75401,-1.85953,4.94912,0.761531,4.9949,2.86747,-0.99077,0.631578,-1.18398,-3.36459,0.863488,-4.91918,-4.75401,-1.85953,4.94912,0.761531,4.9949,2.86747,-0.99077,0.631578,-1.18398,1,0,-3.36459,0.863488
-9245.8,0.997625,0.0900907,5,31,0,-4.81592,-3.7977,-2.16701,4.96401,0.116308,4.99855,2.52051,-0.889696,0.788067,-0.958801,-3.27007,0.945601,-4.81592,-3.7977,-2.16701,4.96401,0.116308,4.99855,2.52051,-0.889696,0.788067,-0.958801,1,0,-3.27007,0.945601
-9241.41,0.997118,0.0900907,5,31,0,-4.38037,-3.68748,-0.239164,4.7702,1.07976,4.97869,2.35322,-0.270192,0.780523,-1.19492,-2.977,1.537,-4.38037,-3.68748,-0.239164,4.7702,1.07976,4.97869,2.35322,-0.270192,0.780523,-1.19492,1,0,-2.977,1.537
-9242.47,0.952964,0.0900907,5,31,0,-4.98465,-3.96287,-0.953298,4.90354,0.852973,4.94605,2.39943,-0.519219,0.769184,-1.00649,-2.93597,1.58308,-4.98465,-3.96287,-0.953298,4.90354,0.852973,4.94605,2.39943,-0.519219,0.769184,-1.00649,1,0,-2.93597,1.58308
-9241.18,0.953283,0.0900907,5,31,0,-4.92132,-2.23524,-0.687377,4.87627,0.19232,4.98967,2.24731,-0.527174,0.794534,-1.17072,-3.08912,1.35814,-4.92132,-2.23524,-0.687377,4.87627,0.19232,4.98967,2.24731,-0.527174,0.794534,-1.17072,1,0,-3.08912,1.35814
-9241.06,0.723375,0.0900907,5,31,0,-4.61015,-3.9153,-1.27621,4.97444,0.747488,4.89399,2.30067,-0.646796,0.716118,-1.0155,-3.23171,1.17967,-4.61015,-3.9153,-1.27621,4.97444,0.747488,4.89399,2.30067,-0.646796,0.716118,-1.0155,1,0,-3.23171,1.17967
-9242.73,0.962397,0.0900907,6,63,0,-4.77902,-2.38586,-0.346843,4.97006,0.643222,4.99269,1.84877,-0.924235,0.731379,-0.963681,-3.1673,1.32171,-4.77902,-2.38586,-0.346843,4.97006,0.643222,4.99269,1.84877,-0.924235,0.731379,-0.963681,1,0,-3.1673,1.32171
-9246.88,0.902362,0.0900907,6,63,0,-4.60168,-2.36363,-1.98044,4.99934,-0.449469,4.94769,2.46744,-0.777609,0.642346,-1.15324,-3.4141,0.795845,-4.60168,-2.36363,-1.98044,4.99934,-0.449469,4.94769,2.46744,-0.777609,0.642346,-1.15324,1,0,-3.4141,0.795845
-9247.56,0.922086,0.0900907,6,63,0,-4.13357,-2.10999,-1.70839,4.99763,-0.698912,4.97402,1.97209,-0.757432,0.701186,-0.927943,-3.56615,0.591365,-4.13357,-2.10999,-1.70839,4.99763,-0.698912,4.97402,1.97209,-0.757432,0.701186,-0.927943,1,0,-3.56615,0.591365
-9243.37,0.896531,0.0900907,5,31,0,-4.72967,-1.33731,-0.892512,4.98637,-0.485564,4.97915,1.99084,-0.958508,0.738008,-0.99849,-3.33355,0.932369,-4.72967,-1.33731,-0.892512,4.98637,-0.485564,4.97915,1.99084,-0.958508,0.738008,-0.99849,1,0,-3.33355,0.932369
-9243.05,0.997849,0.0900907,6,63,0,-4.84742,-4.68575,-1.30171,4.97757,1.10376,4.96471,2.80789,-0.838077,0.627684,-1.22086,-3.23586,1.0767,-4.84742,-4.68575,-1.30171,4.97757,1.10376,4.96471,2.80789,-0.838077,0.627684,-1.22086,1,0,-3.23586,1.0767
-9244.36,0.963123,0.0900907,6,63,0,-4.85912,-4.40451,-1.44973,4.9844,0.740025,4.93968,2.94781,-0.745646,0.65031,-1.22917,-3.26189,1.0125,-4.85912,-4.40451,-1.44973,4.9844,0.740025,4.93968,2.94781,-0.745646,0.65031,-1.22917,1,0,-3.26189,1.0125
